Branch Customer Nbr,Cust_Name,Vendor Nbr,Vendor Name,Sku,Invoice Number,Product Description 1,Product Description 2,Date,Sales Associate Name,Sales Manager Code,Ossalesman,Ordered Quantity,Net Sales,Fiscal Quarter,Quarter Week,Fiscal Year,State Code,Fiscal Month Name,Region,New Region,Named Owner,Training CAS,Pro CAS,CAE,Category,Top SE,TEP,BU
30012477,ELECTRONIC SYSTEMS INC             ,9458,IM LINK US                         ,RD1459,306236211,IM LINK PLAN REQUEST           ,MINIMUM 2 HOURS SERVICE,5/24/2020,KRISTY GONCIARZ                    ,G1,G363,1,180,2,8,2020,VA,May      ,Southeast,Mid-Atlantic,Jonathan Klimek,Klimek,Bugenhagen,McKinley,IML,#N/A,#N/A,PS
30168576,INFOAXIS  INC                      ,9458,IM LINK US                         ,RD1459,306264011,IM LINK PLAN REQUEST           ,MINIMUM 2 HOURS SERVICE,5/24/2020,ROBERT OSBORNE      Y2,Y2,7458,1,140,2,8,2020,NJ,May      ,Northeast,Northeast,Matthew Gorman,Klimek,Gorman,Trapp,IML,0,#N/A,Mid Tier VAR East
30199412,SENSIBLE TECHNOLOGY SOLUTIONS LLC  ,050Y,CITRIX - CALC                      ,8G9190,305945311,XENAPP & XENDESKTOP ADMIN 7.6,LTSR - CXD-210-EA,5/24/2020,CORE BASE                          ,AM,MNLE,1,3500,2,8,2020,PA,May      ,Great Lakes,Mid-Atlantic,#N/A,Klimek,Bugenhagen,McKinley,IMT,#N/A,#N/A,SMB
30290602,IT TECHDIRECT LLC                  ,9458,IM LINK US                         ,RD1460,305728111,IM LINK IMPLEMENTT REQUEST     ,MINIMUM 2 HOURS SERVICE,5/24/2020,JEFFREY WIZA                       ,AS,9009,1,283.5,2,8,2020,MD,May      ,Southeast,Mid-Atlantic,Eric McKinley,Klimek,Bugenhagen,McKinley,IML,0,#N/A,SMB
30290602,IT TECHDIRECT LLC                  ,9458,IM LINK US                         ,RD1460,306134011,IM LINK IMPLEMENTT REQUEST     ,MINIMUM 2 HOURS SERVICE,5/24/2020,JEFFREY WIZA                       ,AS,9009,1,277,2,8,2020,MD,May      ,Southeast,Mid-Atlantic,Eric McKinley,Klimek,Bugenhagen,McKinley,IML,0,#N/A,SMB
30464041,JMS GROUP LLC                      ,9458,IM LINK US                         ,RD1460,306373311,IM LINK IMPLEMENTT REQUEST     ,MINIMUM 2 HOURS SERVICE,5/24/2020,JAMES HENSLEY       CA             ,CA,3516,1,347.5,2,8,2020,VA,May      ,Southeast,Mid-Atlantic,Marijeanne Bugenhagen,Klimek,Bugenhagen,McKinley,IML,0,#N/A,ACD
30485182,MOBLTY INC                         ,9458,IM LINK US                         ,RD1459,306326111,IM LINK PLAN REQUEST           ,MINIMUM 2 HOURS SERVICE,5/24/2020,EMILY YOUNG                        ,J4,V252,1,245,2,8,2020,NJ,May      ,Northeast,Northeast,Renee Iovieno,Klimek,Gorman,Trapp,IML,0,#N/A,ProAV
30485182,MOBLTY INC                         ,189Y,"INGRAM MICRO SERVICES, LLC         ",YU3661,306274811,DEPLOYMENT SVC PRICED PER QUOTE,                                   ,5/24/2020,EMILY YOUNG                        ,J4,V252,1,150,2,8,2020,NJ,May      ,Northeast,Northeast,Renee Iovieno,Klimek,Gorman,Trapp,IMDS,0,#N/A,ProAV
30485182,MOBLTY INC                         ,189Y,"INGRAM MICRO SERVICES, LLC         ",YU3661,306277211,DEPLOYMENT SVC PRICED PER QUOTE,                                   ,5/24/2020,EMILY YOUNG                        ,J4,V252,1,150,2,8,2020,NJ,May      ,Northeast,Northeast,Renee Iovieno,Klimek,Gorman,Trapp,IMDS,0,#N/A,ProAV
30850200,DESIGN DATA SYSTEMS  INC.          ,9458,IM LINK US                         ,RD1460,306252011,IM LINK IMPLEMENTT REQUEST     ,MINIMUM 2 HOURS SERVICE,5/24/2020,ANDY WALKER         Y2,Y2,B700,1,432.5,2,8,2020,MD,May      ,Southeast,Mid-Atlantic,#N/A,Klimek,Bugenhagen,McKinley,IML,#N/A,#N/A,Mid Tier VAR East
30985160,MANAGED BUSINESS COMMUNICATIONS INC,189Y,"INGRAM MICRO SERVICES, LLC         ",YU3661,306264511,DEPLOYMENT SVC PRICED PER QUOTE,                                   ,5/24/2020,MATTHEW MUNN        TB             ,TB,2218,1,11573.69,2,8,2020,NJ,May      ,Northeast,Northeast,Jay Loeffler,Klimek,Gorman,Trapp,IMDS,0,#N/A,Cisco
30985160,MANAGED BUSINESS COMMUNICATIONS INC,189Y,"INGRAM MICRO SERVICES, LLC         ",YU3661,306260911,DEPLOYMENT SVC PRICED PER QUOTE,                                   ,5/24/2020,MATTHEW MUNN        TB             ,TB,2218,1,7160,2,8,2020,NJ,May      ,Northeast,Northeast,Jay Loeffler,Klimek,Gorman,Trapp,IMDS,0,#N/A,Cisco
40008805,DIGILOG ELECTRONICS INC            ,9458,IM LINK US                         ,RD1459,409641611,IM LINK PLAN REQUEST           ,MINIMUM 2 HOURS SERVICE,5/24/2020,MARCUS CAMPBELL                    ,Y2,9009,1,715.75,2,8,2020,IL,May      ,Midwest,Great Lakes,#N/A,Genco,Gorman,Beach,IML,#N/A,#N/A,Mid Tier VAR East
40016604,BELL TECHLOGIX INC                 ,9458,IM LINK US                         ,RD1459,40X72K811,IM LINK PLAN REQUEST           ,MINIMUM 2 HOURS SERVICE,5/24/2020,JEFFREY DILUCENTE                  ,Y2,MAHL,1,1762.51,2,8,2020,IN,May      ,Great Lakes,Great Lakes,Michael Beach,Genco,Gorman,Beach,IML,#N/A,#N/A,Mid Tier VAR East
40016604,BELL TECHLOGIX INC                 ,9458,IM LINK US                         ,RD1459,40X72RP11,IM LINK PLAN REQUEST           ,MINIMUM 2 HOURS SERVICE,5/24/2020,JEFFREY DILUCENTE                  ,Y2,MAHL,1,1633.83,2,8,2020,IN,May      ,Great Lakes,Great Lakes,Michael Beach,Genco,Gorman,Beach,IML,#N/A,#N/A,Mid Tier VAR East
40016604,BELL TECHLOGIX INC                 ,9458,IM LINK US                         ,RD1459,40X7HNH11,IM LINK PLAN REQUEST           ,MINIMUM 2 HOURS SERVICE,5/24/2020,JEFFREY DILUCENTE                  ,Y2,MAHL,1,1552.51,2,8,2020,IN,May      ,Great Lakes,Great Lakes,Michael Beach,Genco,Gorman,Beach,IML,#N/A,#N/A,Mid Tier VAR East
40016604,BELL TECHLOGIX INC                 ,9458,IM LINK US                         ,RD1459,40X72JT11,IM LINK PLAN REQUEST           ,MINIMUM 2 HOURS SERVICE,5/24/2020,JEFFREY DILUCENTE                  ,Y2,MAHL,1,1197.82,2,8,2020,IN,May      ,Great Lakes,Great Lakes,Michael Beach,Genco,Gorman,Beach,IML,#N/A,#N/A,Mid Tier VAR East
40016604,BELL TECHLOGIX INC                 ,9458,IM LINK US                         ,RD1459,40X72VK11,IM LINK PLAN REQUEST           ,MINIMUM 2 HOURS SERVICE,5/24/2020,JEFFREY DILUCENTE                  ,Y2,MAHL,1,1091.82,2,8,2020,IN,May      ,Great Lakes,Great Lakes,Michael Beach,Genco,Gorman,Beach,IML,#N/A,#N/A,Mid Tier VAR East
40016604,BELL TECHLOGIX INC                 ,9458,IM LINK US                         ,RD1459,40X7HVM11,IM LINK PLAN REQUEST           ,MINIMUM 2 HOURS SERVICE,5/24/2020,JEFFREY DILUCENTE                  ,Y2,MAHL,1,1059.14,2,8,2020,IN,May      ,Great Lakes,Great Lakes,Michael Beach,Genco,Gorman,Beach,IML,#N/A,#N/A,Mid Tier VAR East
40016604,BELL TECHLOGIX INC                 ,9458,IM LINK US                         ,RD1459,40X72K011,IM LINK PLAN REQUEST           ,MINIMUM 2 HOURS SERVICE,5/24/2020,JEFFREY DILUCENTE                  ,Y2,MAHL,1,1047.82,2,8,2020,IN,May      ,Great Lakes,Great Lakes,Michael Beach,Genco,Gorman,Beach,IML,#N/A,#N/A,Mid Tier VAR East
40016604,BELL TECHLOGIX INC                 ,9458,IM LINK US                         ,RD1459,40X72PC11,IM LINK PLAN REQUEST           ,MINIMUM 2 HOURS SERVICE,5/24/2020,JEFFREY DILUCENTE                  ,Y2,MAHL,1,1047.82,2,8,2020,IN,May      ,Great Lakes,Great Lakes,Michael Beach,Genco,Gorman,Beach,IML,#N/A,#N/A,Mid Tier VAR East
40016604,BELL TECHLOGIX INC                 ,9458,IM LINK US                         ,RD1459,40X72WN11,IM LINK PLAN REQUEST           ,MINIMUM 2 HOURS SERVICE,5/24/2020,JEFFREY DILUCENTE                  ,Y2,MAHL,1,1047.82,2,8,2020,IN,May      ,Great Lakes,Great Lakes,Michael Beach,Genco,Gorman,Beach,IML,#N/A,#N/A,Mid Tier VAR East
40016604,BELL TECHLOGIX INC                 ,9458,IM LINK US                         ,RD1459,40X72P811,IM LINK PLAN REQUEST           ,MINIMUM 2 HOURS SERVICE,5/24/2020,JEFFREY DILUCENTE                  ,Y2,MAHL,1,1033.14,2,8,2020,IN,May      ,Great Lakes,Great Lakes,Michael Beach,Genco,Gorman,Beach,IML,#N/A,#N/A,Mid Tier VAR East
40016604,BELL TECHLOGIX INC                 ,9458,IM LINK US                         ,RD1459,40X72PJ11,IM LINK PLAN REQUEST           ,MINIMUM 2 HOURS SERVICE,5/24/2020,JEFFREY DILUCENTE                  ,Y2,MAHL,1,1033.14,2,8,2020,IN,May      ,Great Lakes,Great Lakes,Michael Beach,Genco,Gorman,Beach,IML,#N/A,#N/A,Mid Tier VAR East
40016604,BELL TECHLOGIX INC                 ,9458,IM LINK US                         ,RD1459,40X7HJR11,IM LINK PLAN REQUEST           ,MINIMUM 2 HOURS SERVICE,5/24/2020,JEFFREY DILUCENTE                  ,Y2,MAHL,1,994.09,2,8,2020,IN,May      ,Great Lakes,Great Lakes,Michael Beach,Genco,Gorman,Beach,IML,#N/A,#N/A,Mid Tier VAR East
40016604,BELL TECHLOGIX INC                 ,9458,IM LINK US                         ,RD1459,40X7HWQ11,IM LINK PLAN REQUEST           ,MINIMUM 2 HOURS SERVICE,5/24/2020,JEFFREY DILUCENTE                  ,Y2,MAHL,1,875.49,2,8,2020,IN,May      ,Great Lakes,Great Lakes,Michael Beach,Genco,Gorman,Beach,IML,#N/A,#N/A,Mid Tier VAR East
40016604,BELL TECHLOGIX INC                 ,9458,IM LINK US                         ,RD1459,40X7HJM11,IM LINK PLAN REQUEST           ,MINIMUM 2 HOURS SERVICE,5/24/2020,JEFFREY DILUCENTE                  ,Y2,MAHL,1,805.49,2,8,2020,IN,May      ,Great Lakes,Great Lakes,Michael Beach,Genco,Gorman,Beach,IML,#N/A,#N/A,Mid Tier VAR East
40016604,BELL TECHLOGIX INC                 ,9458,IM LINK US                         ,RD1459,40X731211,IM LINK PLAN REQUEST           ,MINIMUM 2 HOURS SERVICE,5/24/2020,JEFFREY DILUCENTE                  ,Y2,MAHL,1,717.04,2,8,2020,IN,May      ,Great Lakes,Great Lakes,Michael Beach,Genco,Gorman,Beach,IML,#N/A,#N/A,Mid Tier VAR East
40016604,BELL TECHLOGIX INC                 ,9458,IM LINK US                         ,RD1459,40X7HJ711,IM LINK PLAN REQUEST           ,MINIMUM 2 HOURS SERVICE,5/24/2020,JEFFREY DILUCENTE                  ,Y2,MAHL,1,714.43,2,8,2020,IN,May      ,Great Lakes,Great Lakes,Michael Beach,Genco,Gorman,Beach,IML,#N/A,#N/A,Mid Tier VAR East
40016604,BELL TECHLOGIX INC                 ,9458,IM LINK US                         ,RD1459,40X7HJW11,IM LINK PLAN REQUEST           ,MINIMUM 2 HOURS SERVICE,5/24/2020,JEFFREY DILUCENTE                  ,Y2,MAHL,1,701.13,2,8,2020,IN,May      ,Great Lakes,Great Lakes,Michael Beach,Genco,Gorman,Beach,IML,#N/A,#N/A,Mid Tier VAR East
40016604,BELL TECHLOGIX INC                 ,9458,IM LINK US                         ,RD1459,40X72TM11,IM LINK PLAN REQUEST           ,MINIMUM 2 HOURS SERVICE,5/24/2020,JEFFREY DILUCENTE                  ,Y2,MAHL,1,587.13,2,8,2020,IN,May      ,Great Lakes,Great Lakes,Michael Beach,Genco,Gorman,Beach,IML,#N/A,#N/A,Mid Tier VAR East
40016604,BELL TECHLOGIX INC                 ,9458,IM LINK US                         ,RD1459,40X72X511,IM LINK PLAN REQUEST           ,MINIMUM 2 HOURS SERVICE,5/24/2020,JEFFREY DILUCENTE                  ,Y2,MAHL,1,528.45,2,8,2020,IN,May      ,Great Lakes,Great Lakes,Michael Beach,Genco,Gorman,Beach,IML,#N/A,#N/A,Mid Tier VAR East
40016604,BELL TECHLOGIX INC                 ,9458,IM LINK US                         ,RD1459,40X731G11,IM LINK PLAN REQUEST           ,MINIMUM 2 HOURS SERVICE,5/24/2020,JEFFREY DILUCENTE                  ,Y2,MAHL,1,468.24,2,8,2020,IN,May      ,Great Lakes,Great Lakes,Michael Beach,Genco,Gorman,Beach,IML,#N/A,#N/A,Mid Tier VAR East
40016604,BELL TECHLOGIX INC                 ,9458,IM LINK US                         ,RD1459,40X7HX811,IM LINK PLAN REQUEST           ,MINIMUM 2 HOURS SERVICE,5/24/2020,JEFFREY DILUCENTE                  ,Y2,MAHL,1,461.8,2,8,2020,IN,May      ,Great Lakes,Great Lakes,Michael Beach,Genco,Gorman,Beach,IML,#N/A,#N/A,Mid Tier VAR East
40016604,BELL TECHLOGIX INC                 ,9458,IM LINK US                         ,RD1459,40X7HVX11,IM LINK PLAN REQUEST           ,MINIMUM 2 HOURS SERVICE,5/24/2020,JEFFREY DILUCENTE                  ,Y2,MAHL,1,420,2,8,2020,IN,May      ,Great Lakes,Great Lakes,Michael Beach,Genco,Gorman,Beach,IML,#N/A,#N/A,Mid Tier VAR East
40016604,BELL TECHLOGIX INC                 ,9458,IM LINK US                         ,RD1459,40X7HQB11,IM LINK PLAN REQUEST           ,MINIMUM 2 HOURS SERVICE,5/24/2020,JEFFREY DILUCENTE                  ,Y2,MAHL,1,344.8,2,8,2020,IN,May      ,Great Lakes,Great Lakes,Michael Beach,Genco,Gorman,Beach,IML,#N/A,#N/A,Mid Tier VAR East
40016604,BELL TECHLOGIX INC                 ,9458,IM LINK US                         ,RD1459,40X731811,IM LINK PLAN REQUEST           ,MINIMUM 2 HOURS SERVICE,5/24/2020,JEFFREY DILUCENTE                  ,Y2,MAHL,1,151.11,2,8,2020,IN,May      ,Great Lakes,Great Lakes,Michael Beach,Genco,Gorman,Beach,IML,#N/A,#N/A,Mid Tier VAR East
40525020,WORLD WIDE TECHNOLOGY INC          ,526U,INGRAM MICRO TRAINING - VMWARE     ,8X7065,40X7PMG11,VMWARE VSPHERE ICM+ OPTIMIZE   ,& SCALE FT V6.5 - VICMOSFTV65-OE,5/24/2020,TEAM 641    J2,J2,7499,1,4385,2,8,2020,MO,May      ,Midwest,North Central,Eric McKinley,Genco,Bugenhagen,McKinley,IMT,#N/A,#N/A,Major Accounts
40525020,WORLD WIDE TECHNOLOGY INC          ,526U,INGRAM MICRO TRAINING - VMWARE     ,2JQ305,40X7PMF11,VMWARE HORIZON 7 INSTALL CONFIG,MANAGE V7.3 EDU-HICM73-OE,5/24/2020,TEAM 641    J2,J2,7499,1,2975,2,8,2020,MO,May      ,Midwest,North Central,Eric McKinley,Genco,Bugenhagen,McKinley,IMT,#N/A,#N/A,Major Accounts
40823580,ASSOCIATED COMPUTER SYSTEMS LLC    ,9458,IM LINK US                         ,RD1460,409324011,IM LINK IMPLEMENTT REQUEST     ,MINIMUM 2 HOURS SERVICE,5/24/2020,ROB STELTER                        ,Y2,MAHL,1,656.25,2,8,2020,IA,May      ,Midwest,North Central,Marijeanne Bugenhagen,Genco,Bugenhagen,McKinley,IML,0,#N/A,Mid Tier VAR East
40844220,CCB TECHNOLOGY INC                 ,9458,IM LINK US                         ,RD1460,40X7BBW11,IM LINK IMPLEMENTT REQUEST     ,MINIMUM 2 HOURS SERVICE,5/24/2020,ALICIA EIMER                       ,G1,2430,1,123.75,2,8,2020,WI,May      ,Midwest,Great Lakes,Matthew Gorman,Genco,Gorman,Beach,IML,#N/A,#N/A,PS
41486097,DATA STRATEGY LLC                  ,9458,IM LINK US                         ,RD1459,411000111,IM LINK PLAN REQUEST           ,MINIMUM 2 HOURS SERVICE,5/24/2020,STEVE KAZMIERCZAK   TB             ,TB,3243,1,186.11,2,8,2020,MI,May      ,Great Lakes,Great Lakes,Michael Beach,Genco,Gorman,Beach,IML,#N/A,#N/A,Cisco
41938591,RESOURCE POINT OF SALE LLC         ,9458,IM LINK US                         ,RD1459,410812211,IM LINK PLAN REQUEST           ,MINIMUM 2 HOURS SERVICE,5/24/2020,ERIC BAFFOUR                       ,2,9009,1,573.33,2,8,2020,IL,May      ,Midwest,Great Lakes,Renee Iovieno,Genco,Gorman,Beach,IML,#N/A,#N/A,DCPOS
41938591,RESOURCE POINT OF SALE LLC         ,9458,IM LINK US                         ,RD1459,410268011,IM LINK PLAN REQUEST           ,MINIMUM 2 HOURS SERVICE,5/24/2020,ERIC BAFFOUR                       ,2,9009,1,258.89,2,8,2020,IL,May      ,Midwest,Great Lakes,Renee Iovieno,Genco,Gorman,Beach,IML,#N/A,#N/A,DCPOS
50536950,EATON & ASSOCIATES                 ,9458,IM LINK US                         ,RD1459,501245011,IM LINK PLAN REQUEST           ,MINIMUM 2 HOURS SERVICE,5/24/2020,SAL TRINCA                         ,K5,7375,1,190,2,8,2020,CA,May      ,West,West,#N/A,Lipovsky,Bachulak,Barish,IML,#N/A,#N/A,Mid Tier VAR West
50541812,CLUSTER NETWORKS INC               ,189Y,"INGRAM MICRO SERVICES, LLC         ",YU3661,501387211,DEPLOYMENT SVC PRICED PER QUOTE,                                   ,5/24/2020,MIKE BENNETT HUGHES                ,AS,9009,1,2462.5,2,8,2020,CA,May      ,West,West,Jay Loeffler,Lipovsky,Bachulak,Barish,IMDS,0,#N/A,SMB
60008016,BIT BY BIT COMPUTER CONSULTANTS INC,9458,IM LINK US                         ,RD1459,604168211,IM LINK PLAN REQUEST           ,MINIMUM 2 HOURS SERVICE,5/24/2020,PATRICK FRANK       Y2,Y2,7458,1,269.44,2,8,2020,NY,May      ,Great Lakes,Northeast,Matthew Gorman,Klimek,Gorman,Trapp,IML,0,#N/A,Mid Tier VAR East
60032802,SYNERGY IT SOLUTIONS OF NYS INC    ,9458,IM LINK US                         ,RD1460,603254911,IM LINK IMPLEMENTT REQUEST     ,MINIMUM 2 HOURS SERVICE,5/24/2020,LORI GARRIGAN       Y2,Y2,B700,1,432.5,2,8,2020,NY,May      ,Great Lakes,Northeast,#N/A,Klimek,Gorman,Trapp,IML,#N/A,#N/A,Mid Tier VAR East
60032802,SYNERGY IT SOLUTIONS OF NYS INC    ,9458,IM LINK US                         ,RD1459,603257311,IM LINK PLAN REQUEST           ,MINIMUM 2 HOURS SERVICE,5/24/2020,LORI GARRIGAN       Y2,Y2,B700,1,143.06,2,8,2020,NY,May      ,Great Lakes,Northeast,#N/A,Klimek,Gorman,Trapp,IML,#N/A,#N/A,Mid Tier VAR East
60032802,SYNERGY IT SOLUTIONS OF NYS INC    ,9458,IM LINK US                         ,RD1459,603256411,IM LINK PLAN REQUEST           ,MINIMUM 2 HOURS SERVICE,5/24/2020,LORI GARRIGAN       Y2,Y2,B700,1,125.56,2,8,2020,NY,May      ,Great Lakes,Northeast,#N/A,Klimek,Gorman,Trapp,IML,#N/A,#N/A,Mid Tier VAR East
60220021,LINCOLN COMPUTER SERVICES LLC      ,9458,IM LINK US                         ,RD1459,603154711,IM LINK PLAN REQUEST           ,MINIMUM 2 HOURS SERVICE,5/24/2020,ROBERT OSBORNE      Y2,Y2,7458,1,285,2,8,2020,NY,May      ,Great Lakes,Northeast,Matthew Gorman,Klimek,Gorman,Trapp,IML,Gruts,Gruts,Mid Tier VAR East
60373106,SYSTEMS MANAGEMENT PLANNING INC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",YU3661,604204211,DEPLOYMENT SVC PRICED PER QUOTE,                                   ,5/24/2020,TEAM 641    J2,J2,V250,1,1155,2,8,2020,NY,May      ,Great Lakes,Northeast,Brad Banas,Klimek,Gorman,Trapp,IMDS,Tom Norman,Tom Norman,Major Accounts
60594711,SYZYGY 3 INC,9458,IM LINK US                         ,RD1460,604063811,IM LINK IMPLEMENTT REQUEST     ,MINIMUM 2 HOURS SERVICE,5/24/2020,TURELL AHMED                       ,TB,2218,1,545,2,8,2020,NY,May      ,Great Lakes,Northeast,Matthew Gorman,Klimek,Gorman,Trapp,IML,#N/A,Wright,Cisco
60709270,GREENPAGES INC                     ,706U,IM EXPERT SERVICES                 ,2V3134,602627311,MENTORED SVC FIRE POWER NETWORK,THREAT ASSESSMENT                  ,5/24/2020,TEAM 641    J2,J2,V250,1,2150,2,8,2020,ME,May      ,Northeast,Northeast,Jonathan Klimek,Klimek,Gorman,Trapp,IME,Wright,Wright,Major Accounts
60799280,WORLDCOM EXCHANGE INC              ,189Y,"INGRAM MICRO SERVICES, LLC         ",YU3661,604309211,DEPLOYMENT SVC PRICED PER QUOTE,                                   ,5/24/2020,ANTHONY VALVO       CA             ,CA,7468,1,952,2,8,2020,NH,May      ,Northeast,Northeast,Gregory Trapp,Klimek,Gorman,Trapp,IMDS,0,Nick Vermiglio,ACD
60799280,WORLDCOM EXCHANGE INC              ,189Y,"INGRAM MICRO SERVICES, LLC         ",YU3661,604319611,DEPLOYMENT SVC PRICED PER QUOTE,                                   ,5/24/2020,ANTHONY VALVO       CA             ,CA,7468,1,906,2,8,2020,NH,May      ,Northeast,Northeast,Gregory Trapp,Klimek,Gorman,Trapp,IMDS,0,Nick Vermiglio,ACD
60799280,WORLDCOM EXCHANGE INC              ,189Y,"INGRAM MICRO SERVICES, LLC         ",YU3661,604297311,DEPLOYMENT SVC PRICED PER QUOTE,                                   ,5/24/2020,ANTHONY VALVO       CA             ,CA,7468,1,902,2,8,2020,NH,May      ,Northeast,Northeast,Gregory Trapp,Klimek,Gorman,Trapp,IMDS,0,Nick Vermiglio,ACD
60799280,WORLDCOM EXCHANGE INC              ,189Y,"INGRAM MICRO SERVICES, LLC         ",YU3661,604315211,DEPLOYMENT SVC PRICED PER QUOTE,                                   ,5/24/2020,ANTHONY VALVO       CA             ,CA,7468,1,902,2,8,2020,NH,May      ,Northeast,Northeast,Gregory Trapp,Klimek,Gorman,Trapp,IMDS,0,Nick Vermiglio,ACD
60799280,WORLDCOM EXCHANGE INC              ,189Y,"INGRAM MICRO SERVICES, LLC         ",YU3661,604288011,DEPLOYMENT SVC PRICED PER QUOTE,                                   ,5/24/2020,ANTHONY VALVO       CA             ,CA,7468,1,854,2,8,2020,NH,May      ,Northeast,Northeast,Gregory Trapp,Klimek,Gorman,Trapp,IMDS,0,Nick Vermiglio,ACD
60799280,WORLDCOM EXCHANGE INC              ,189Y,"INGRAM MICRO SERVICES, LLC         ",YU3661,604301811,DEPLOYMENT SVC PRICED PER QUOTE,                                   ,5/24/2020,ANTHONY VALVO       CA             ,CA,7468,1,854,2,8,2020,NH,May      ,Northeast,Northeast,Gregory Trapp,Klimek,Gorman,Trapp,IMDS,0,Nick Vermiglio,ACD
60799280,WORLDCOM EXCHANGE INC              ,189Y,"INGRAM MICRO SERVICES, LLC         ",YU3661,604310411,DEPLOYMENT SVC PRICED PER QUOTE,                                   ,5/24/2020,ANTHONY VALVO       CA             ,CA,7468,1,854,2,8,2020,NH,May      ,Northeast,Northeast,Gregory Trapp,Klimek,Gorman,Trapp,IMDS,0,Nick Vermiglio,ACD
60799280,WORLDCOM EXCHANGE INC              ,189Y,"INGRAM MICRO SERVICES, LLC         ",YU3661,604318711,DEPLOYMENT SVC PRICED PER QUOTE,                                   ,5/24/2020,ANTHONY VALVO       CA             ,CA,7468,1,852,2,8,2020,NH,May      ,Northeast,Northeast,Gregory Trapp,Klimek,Gorman,Trapp,IMDS,0,Nick Vermiglio,ACD
60799280,WORLDCOM EXCHANGE INC              ,189Y,"INGRAM MICRO SERVICES, LLC         ",YU3661,604281311,DEPLOYMENT SVC PRICED PER QUOTE,                                   ,5/24/2020,ANTHONY VALVO       CA             ,CA,7468,1,752,2,8,2020,NH,May      ,Northeast,Northeast,Gregory Trapp,Klimek,Gorman,Trapp,IMDS,0,Nick Vermiglio,ACD
60799280,WORLDCOM EXCHANGE INC              ,189Y,"INGRAM MICRO SERVICES, LLC         ",YU3661,604295511,DEPLOYMENT SVC PRICED PER QUOTE,                                   ,5/24/2020,ANTHONY VALVO       CA             ,CA,7468,1,752,2,8,2020,NH,May      ,Northeast,Northeast,Gregory Trapp,Klimek,Gorman,Trapp,IMDS,0,Nick Vermiglio,ACD
60799280,WORLDCOM EXCHANGE INC              ,189Y,"INGRAM MICRO SERVICES, LLC         ",YU3661,604308111,DEPLOYMENT SVC PRICED PER QUOTE,                                   ,5/24/2020,ANTHONY VALVO       CA             ,CA,7468,1,752,2,8,2020,NH,May      ,Northeast,Northeast,Gregory Trapp,Klimek,Gorman,Trapp,IMDS,0,Nick Vermiglio,ACD
60799280,WORLDCOM EXCHANGE INC              ,189Y,"INGRAM MICRO SERVICES, LLC         ",YU3661,604309911,DEPLOYMENT SVC PRICED PER QUOTE,                                   ,5/24/2020,ANTHONY VALVO       CA             ,CA,7468,1,752,2,8,2020,NH,May      ,Northeast,Northeast,Gregory Trapp,Klimek,Gorman,Trapp,IMDS,0,Nick Vermiglio,ACD
60799280,WORLDCOM EXCHANGE INC              ,189Y,"INGRAM MICRO SERVICES, LLC         ",YU3661,604262811,DEPLOYMENT SVC PRICED PER QUOTE,                                   ,5/24/2020,ANTHONY VALVO       CA             ,CA,7468,1,750,2,8,2020,NH,May      ,Northeast,Northeast,Gregory Trapp,Klimek,Gorman,Trapp,IMDS,0,Nick Vermiglio,ACD
60799280,WORLDCOM EXCHANGE INC              ,189Y,"INGRAM MICRO SERVICES, LLC         ",YU3661,604309611,DEPLOYMENT SVC PRICED PER QUOTE,                                   ,5/24/2020,ANTHONY VALVO       CA             ,CA,7468,1,750,2,8,2020,NH,May      ,Northeast,Northeast,Gregory Trapp,Klimek,Gorman,Trapp,IMDS,0,Nick Vermiglio,ACD
