Date,variable,Scenario,value
2025-05-31,CFO,VIVA EVE - Expansion,1445506.2189028661
2025-05-31,CFI,VIVA EVE - Expansion,-136333.33333333395
2025-05-31,CFO+CFI,VIVA EVE - Expansion,1309172.8855695322
2025-05-31,CFO Additions to Working Capital,VIVA EVE - Expansion,2005229.6331038193
2025-05-31,CFO Non-cash Charges,VIVA EVE - Expansion,57800.995218100674
2025-06-30,Cash Balance,VIVA EVE - Expansion,15613349.078326806
2025-06-30,Locations,VIVA EVE - Expansion,9.0
2025-06-30,Exam Room Available Hours,VIVA EVE - Expansion,17389.64285714286
2025-06-30,Exam Room Hours,VIVA EVE - Expansion,36192.0
2025-06-30,Exam Rooms,VIVA EVE - Expansion,52.0
2025-06-30,Medical Support Staff,VIVA EVE - Expansion,156.0
2025-06-30,Staff Employees,VIVA EVE - Expansion,22.0
2025-06-30,Total Employees,VIVA EVE - Expansion,204.0
2025-06-30,Ad Dollars,VIVA EVE - Expansion,681371.1797600697
2025-06-30,Impressions,VIVA EVE - Expansion,31255558.704590354
2025-06-30,Clicks,VIVA EVE - Expansion,637613.3975736432
2025-06-30,Prospects,VIVA EVE - Expansion,18618.311209150383
2025-06-30,Leads,VIVA EVE - Expansion,10338.748214441208
2025-06-30,Opportunities,VIVA EVE - Expansion,1964.3621607438295
2025-06-30,New Visits,VIVA EVE - Expansion,922.45
2025-06-30,Visits,VIVA EVE - Expansion,4855.0
2025-06-30,Patient Available Hours,VIVA EVE - Expansion,1097.04825
2025-06-30,Provider Available Hours,VIVA EVE - Expansion,1109.25
2025-06-30,Actual Hours Worked,VIVA EVE - Expansion,1109.25
2025-06-30,Scheduled Hours,VIVA EVE - Expansion,1109.25
2025-06-30,Provider,VIVA EVE - Expansion,26.0
2025-06-30,Net Revenue,VIVA EVE - Expansion,7559718.737469118
2025-06-30,Gross Revenue,VIVA EVE - Expansion,53997990.98192227
2025-06-30,Procedures,VIVA EVE - Expansion,26702.5
2025-06-30,Visits(excess),VIVA EVE - Expansion,4855.0
2025-06-30,Net Income,VIVA EVE - Expansion,1989296.9868691175
2025-06-30,EBT,VIVA EVE - Expansion,1994950.6068120287
2025-06-30,EBIT,VIVA EVE - Expansion,2000778.2251194601
2025-06-30,EBITDA,VIVA EVE - Expansion,2059732.109241771
2025-06-30,Free Cash Flow,VIVA EVE - Expansion,1602197.218346347
2025-06-30,CFO,VIVA EVE - Expansion,1752630.561679681
2025-06-30,CFI,VIVA EVE - Expansion,-148833.33333333395
2025-06-30,CFO+CFI,VIVA EVE - Expansion,1603797.228346347
2025-06-30,CFO Additions to Working Capital,VIVA EVE - Expansion,2048250.8709914284
2025-06-30,CFO Non-cash Charges,VIVA EVE - Expansion,58953.88412231082
2025-07-31,Cash Balance,VIVA EVE - Expansion,15596335.107848313
2025-07-31,Locations,VIVA EVE - Expansion,10.0
2025-07-31,Exam Room Available Hours,VIVA EVE - Expansion,17389.64285714286
2025-07-31,Exam Room Hours,VIVA EVE - Expansion,41760.0
2025-07-31,Exam Rooms,VIVA EVE - Expansion,58.0
2025-07-31,Medical Support Staff,VIVA EVE - Expansion,167.0
2025-07-31,Staff Employees,VIVA EVE - Expansion,22.0
2025-07-31,Total Employees,VIVA EVE - Expansion,216.0
2025-07-31,Ad Dollars,VIVA EVE - Expansion,740091.3024888432
2025-07-31,Impressions,VIVA EVE - Expansion,33949142.31600198
2025-07-31,Clicks,VIVA EVE - Expansion,692562.5032464404
2025-07-31,Prospects,VIVA EVE - Expansion,20222.825094796062
2025-07-31,Leads,VIVA EVE - Expansion,11229.734775140254
2025-07-31,Opportunities,VIVA EVE - Expansion,2133.649607276648
2025-07-31,New Visits,VIVA EVE - Expansion,960.07
2025-07-31,Visits,VIVA EVE - Expansion,5053.0
2025-07-31,Patient Available Hours,VIVA EVE - Expansion,1260.975
2025-07-31,Provider Available Hours,VIVA EVE - Expansion,1275.0
2025-07-31,Actual Hours Worked,VIVA EVE - Expansion,1275.0
2025-07-31,Scheduled Hours,VIVA EVE - Expansion,1275.0
2025-07-31,Provider,VIVA EVE - Expansion,27.0
2025-07-31,Net Revenue,VIVA EVE - Expansion,7926554.413623829
2025-07-31,Gross Revenue,VIVA EVE - Expansion,56618245.81159878
2025-07-31,Procedures,VIVA EVE - Expansion,27791.5
2025-07-31,Visits(excess),VIVA EVE - Expansion,5053.0
2025-07-31,Net Income,VIVA EVE - Expansion,2057493.9347775353
2025-07-31,EBT,VIVA EVE - Expansion,2063147.318717793
2025-07-31,EBIT,VIVA EVE - Expansion,2069691.0478150593
2025-07-31,EBITDA,VIVA EVE - Expansion,2130069.7976772566
2025-07-31,Free Cash Flow,VIVA EVE - Expansion,-17013.980478493497
2025-07-31,CFO,VIVA EVE - Expansion,2372649.4963966496
2025-07-31,CFI,VIVA EVE - Expansion,6200.0
2025-07-31,CFO+CFI,VIVA EVE - Expansion,2378849.4963966496
2025-07-31,CFO Additions to Working Capital,VIVA EVE - Expansion,2117872.6846397333
2025-07-31,CFO Non-cash Charges,VIVA EVE - Expansion,60378.74986219742
2025-08-31,Cash Balance,VIVA EVE - Expansion,17709903.12340449
2025-08-31,Locations,VIVA EVE - Expansion,10.0
2025-08-31,Exam Room Available Hours,VIVA EVE - Expansion,17389.64285714286
2025-08-31,Exam Room Hours,VIVA EVE - Expansion,41760.0
2025-08-31,Exam Rooms,VIVA EVE - Expansion,58.0
2025-08-31,Medical Support Staff,VIVA EVE - Expansion,172.0
2025-08-31,Staff Employees,VIVA EVE - Expansion,22.0
2025-08-31,Total Employees,VIVA EVE - Expansion,222.0
2025-08-31,Ad Dollars,VIVA EVE - Expansion,774599.9169440483
2025-08-31,Impressions,VIVA EVE - Expansion,35532106.281837076
2025-08-31,Clicks,VIVA EVE - Expansion,724854.9681494765
2025-08-31,Prospects,VIVA EVE - Expansion,21165.765069964713
2025-08-31,Leads,VIVA EVE - Expansion,11753.349343351405
2025-08-31,Opportunities,VIVA EVE - Expansion,2233.136375236767
2025-08-31,New Visits,VIVA EVE - Expansion,989.71
2025-08-31,Visits,VIVA EVE - Expansion,5209.0
2025-08-31,Patient Available Hours,VIVA EVE - Expansion,1260.975
2025-08-31,Provider Available Hours,VIVA EVE - Expansion,1275.0
2025-08-31,Actual Hours Worked,VIVA EVE - Expansion,1275.0
2025-08-31,Scheduled Hours,VIVA EVE - Expansion,1275.0
2025-08-31,Provider,VIVA EVE - Expansion,28.0
2025-08-31,Net Revenue,VIVA EVE - Expansion,8165631.795864834
2025-08-31,Gross Revenue,VIVA EVE - Expansion,58325941.39903453
2025-08-31,Procedures,VIVA EVE - Expansion,28649.5
2025-08-31,Visits(excess),VIVA EVE - Expansion,5209.0
2025-08-31,Net Income,VIVA EVE - Expansion,2152756.935917903
2025-08-31,EBT,VIVA EVE - Expansion,2158411.3585908567
2025-08-31,EBIT,VIVA EVE - Expansion,2164845.922717751
2025-08-31,EBITDA,VIVA EVE - Expansion,2225157.1548519265
2025-08-31,Free Cash Flow,VIVA EVE - Expansion,2113568.00555618
2025-08-31,CFO,VIVA EVE - Expansion,2141168.01555618
2025-08-31,CFI,VIVA EVE - Expansion,-26000.0
2025-08-31,CFO+CFI,VIVA EVE - Expansion,2115168.01555618
2025-08-31,CFO Additions to Working Capital,VIVA EVE - Expansion,2213068.1680520787
2025-08-31,CFO Non-cash Charges,VIVA EVE - Expansion,60311.23213417566
2025-09-30,Cash Balance,VIVA EVE - Expansion,19716410.368810013
2025-09-30,Locations,VIVA EVE - Expansion,10.0
2025-09-30,Exam Room Available Hours,VIVA EVE - Expansion,17389.64285714286
2025-09-30,Exam Room Hours,VIVA EVE - Expansion,40368.0
2025-09-30,Exam Rooms,VIVA EVE - Expansion,58.0
2025-09-30,Medical Support Staff,VIVA EVE - Expansion,172.0
2025-09-30,Staff Employees,VIVA EVE - Expansion,22.0
2025-09-30,Total Employees,VIVA EVE - Expansion,222.0
2025-09-30,Ad Dollars,VIVA EVE - Expansion,750576.8598758054
2025-09-30,Impressions,VIVA EVE - Expansion,34430131.18696355
2025-09-30,Clicks,VIVA EVE - Expansion,702374.6762140564
2025-09-30,Prospects,VIVA EVE - Expansion,20509.34054545045
2025-09-30,Leads,VIVA EVE - Expansion,11388.836804888635
2025-09-30,Opportunities,VIVA EVE - Expansion,2163.8789929288405
2025-09-30,New Visits,VIVA EVE - Expansion,1021.63
2025-09-30,Visits,VIVA EVE - Expansion,5377.0
2025-09-30,Patient Available Hours,VIVA EVE - Expansion,1218.9424999999999
2025-09-30,Provider Available Hours,VIVA EVE - Expansion,1232.5
2025-09-30,Actual Hours Worked,VIVA EVE - Expansion,1232.5
2025-09-30,Scheduled Hours,VIVA EVE - Expansion,1232.5
2025-09-30,Provider,VIVA EVE - Expansion,28.0
2025-09-30,Net Revenue,VIVA EVE - Expansion,8393184.658216264
2025-09-30,Gross Revenue,VIVA EVE - Expansion,59951318.98725902
2025-09-30,Procedures,VIVA EVE - Expansion,29573.5
2025-09-30,Visits(excess),VIVA EVE - Expansion,5377.0
2025-09-30,Net Income,VIVA EVE - Expansion,2346668.356763472
2025-09-30,EBT,VIVA EVE - Expansion,2352323.805754751
2025-09-30,EBIT,VIVA EVE - Expansion,2358648.7565106438
2025-09-30,EBITDA,VIVA EVE - Expansion,2418854.4819320757
2025-09-30,Free Cash Flow,VIVA EVE - Expansion,2006507.2354055196
2025-09-30,CFO,VIVA EVE - Expansion,2029007.2454055196
2025-09-30,CFI,VIVA EVE - Expansion,-20900.0
2025-09-30,CFO+CFI,VIVA EVE - Expansion,2008107.2454055196
2025-09-30,CFO Additions to Working Capital,VIVA EVE - Expansion,2406874.082184904
2025-09-30,CFO Non-cash Charges,VIVA EVE - Expansion,60205.72542143216
2025-10-31,Cash Balance,VIVA EVE - Expansion,19437917.698450617
2025-10-31,Locations,VIVA EVE - Expansion,10.0
2025-10-31,Exam Room Available Hours,VIVA EVE - Expansion,17389.64285714286
2025-10-31,Exam Room Hours,VIVA EVE - Expansion,41760.0
2025-10-31,Exam Rooms,VIVA EVE - Expansion,58.0
2025-10-31,Medical Support Staff,VIVA EVE - Expansion,176.0
2025-10-31,Staff Employees,VIVA EVE - Expansion,22.0
2025-10-31,Total Employees,VIVA EVE - Expansion,227.0
2025-10-31,Ad Dollars,VIVA EVE - Expansion,778855.1757064421
2025-10-31,Impressions,VIVA EVE - Expansion,35727301.63791019
2025-10-31,Clicks,VIVA EVE - Expansion,728836.9534133679
2025-10-31,Prospects,VIVA EVE - Expansion,21282.03903967034
2025-10-31,Leads,VIVA EVE - Expansion,11817.91627872894
2025-10-31,Opportunities,VIVA EVE - Expansion,2245.404092958499
2025-10-31,New Visits,VIVA EVE - Expansion,1048.23
2025-10-31,Visits,VIVA EVE - Expansion,5517.0
2025-10-31,Patient Available Hours,VIVA EVE - Expansion,1260.975
2025-10-31,Provider Available Hours,VIVA EVE - Expansion,1275.0
2025-10-31,Actual Hours Worked,VIVA EVE - Expansion,1275.0
2025-10-31,Scheduled Hours,VIVA EVE - Expansion,1275.0
2025-10-31,Provider,VIVA EVE - Expansion,29.0
2025-10-31,Net Revenue,VIVA EVE - Expansion,8673345.382743593
2025-10-31,Gross Revenue,VIVA EVE - Expansion,61952467.01959709
2025-10-31,Procedures,VIVA EVE - Expansion,30343.5
2025-10-31,Visits(excess),VIVA EVE - Expansion,5517.0
2025-10-31,Net Income,VIVA EVE - Expansion,2433264.1239003865
2025-10-31,EBT,VIVA EVE - Expansion,2438819.4261825304
2025-10-31,EBIT,VIVA EVE - Expansion,2445034.313298457
2025-10-31,EBITDA,VIVA EVE - Expansion,2505588.144651288
2025-10-31,Free Cash Flow,VIVA EVE - Expansion,-278492.680359398
2025-10-31,CFO,VIVA EVE - Expansion,2788438.6440479
2025-10-31,CFI,VIVA EVE - Expansion,-523333.33333333395
2025-10-31,CFO+CFI,VIVA EVE - Expansion,2265105.310714566
2025-10-31,CFO Additions to Working Capital,VIVA EVE - Expansion,2493817.955253218
2025-10-31,CFO Non-cash Charges,VIVA EVE - Expansion,60553.831352831534
2025-11-30,Cash Balance,VIVA EVE - Expansion,21117253.590220314
2025-11-30,Locations,VIVA EVE - Expansion,10.0
2025-11-30,Exam Room Available Hours,VIVA EVE - Expansion,17389.64285714286
2025-11-30,Exam Room Hours,VIVA EVE - Expansion,40368.0
2025-11-30,Exam Rooms,VIVA EVE - Expansion,58.0
2025-11-30,Medical Support Staff,VIVA EVE - Expansion,177.0
2025-11-30,Staff Employees,VIVA EVE - Expansion,22.0
2025-11-30,Total Employees,VIVA EVE - Expansion,228.0
2025-11-30,Ad Dollars,VIVA EVE - Expansion,803040.8648046978
2025-11-30,Impressions,VIVA EVE - Expansion,36836736.91764669
2025-11-30,Clicks,VIVA EVE - Expansion,751469.4331199926
2025-11-30,Prospects,VIVA EVE - Expansion,21942.907447103786
2025-11-30,Leads,VIVA EVE - Expansion,12184.896505376733
2025-11-30,Opportunities,VIVA EVE - Expansion,2315.1303360215793
2025-11-30,New Visits,VIVA EVE - Expansion,1077.3
2025-11-30,Visits,VIVA EVE - Expansion,5670.0
2025-11-30,Patient Available Hours,VIVA EVE - Expansion,1218.9424999999999
2025-11-30,Provider Available Hours,VIVA EVE - Expansion,1232.5
2025-11-30,Actual Hours Worked,VIVA EVE - Expansion,1232.5
2025-11-30,Scheduled Hours,VIVA EVE - Expansion,1232.5
2025-11-30,Provider,VIVA EVE - Expansion,29.0
2025-11-30,Net Revenue,VIVA EVE - Expansion,8936570.013594745
2025-11-30,Gross Revenue,VIVA EVE - Expansion,63832642.95424817
2025-11-30,Procedures,VIVA EVE - Expansion,31185.0
2025-11-30,Visits(excess),VIVA EVE - Expansion,5670.0
2025-11-30,Net Income,VIVA EVE - Expansion,2594182.3334733937
2025-11-30,EBT,VIVA EVE - Expansion,2599738.692498475
2025-11-30,EBIT,VIVA EVE - Expansion,2605845.462714096
2025-11-30,EBITDA,VIVA EVE - Expansion,2667849.7422195375
2025-11-30,Free Cash Flow,VIVA EVE - Expansion,1679335.881769696
2025-11-30,CFO,VIVA EVE - Expansion,1817269.22510303
2025-11-30,CFI,VIVA EVE - Expansion,-136333.33333333395
2025-11-30,CFO+CFI,VIVA EVE - Expansion,1680935.891769696
2025-11-30,CFO Additions to Working Capital,VIVA EVE - Expansion,2656186.612978835
2025-11-30,CFO Non-cash Charges,VIVA EVE - Expansion,62004.27950544125
2025-12-31,Cash Balance,VIVA EVE - Expansion,23569996.709250458
2025-12-31,Locations,VIVA EVE - Expansion,10.0
2025-12-31,Exam Room Available Hours,VIVA EVE - Expansion,17389.64285714286
2025-12-31,Exam Room Hours,VIVA EVE - Expansion,41760.0
2025-12-31,Exam Rooms,VIVA EVE - Expansion,58.0
2025-12-31,Medical Support Staff,VIVA EVE - Expansion,180.0
2025-12-31,Staff Employees,VIVA EVE - Expansion,22.0
2025-12-31,Total Employees,VIVA EVE - Expansion,231.0
2025-12-31,Ad Dollars,VIVA EVE - Expansion,791246.9570225565
2025-12-31,Impressions,VIVA EVE - Expansion,36295731.97351176
2025-12-31,Clicks,VIVA EVE - Expansion,740432.9322596401
2025-12-31,Prospects,VIVA EVE - Expansion,21620.64162198149
2025-12-31,Leads,VIVA EVE - Expansion,12005.94229268632
2025-12-31,Opportunities,VIVA EVE - Expansion,2281.129035610401
2025-12-31,New Visits,VIVA EVE - Expansion,1108.08
2025-12-31,Visits,VIVA EVE - Expansion,5832.0
2025-12-31,Patient Available Hours,VIVA EVE - Expansion,1260.975
2025-12-31,Provider Available Hours,VIVA EVE - Expansion,1275.0
2025-12-31,Actual Hours Worked,VIVA EVE - Expansion,1275.0
2025-12-31,Scheduled Hours,VIVA EVE - Expansion,1275.0
2025-12-31,Provider,VIVA EVE - Expansion,29.0
2025-12-31,Net Revenue,VIVA EVE - Expansion,9213295.800366472
2025-12-31,Gross Revenue,VIVA EVE - Expansion,65809255.716903366
2025-12-31,Procedures,VIVA EVE - Expansion,32076.0
2025-12-31,Visits(excess),VIVA EVE - Expansion,5832.0
2025-12-31,Net Income,VIVA EVE - Expansion,2754486.1821717783
2025-12-31,EBT,VIVA EVE - Expansion,2761216.44104366
2025-12-31,EBIT,VIVA EVE - Expansion,2767214.650325305
2025-12-31,EBITDA,VIVA EVE - Expansion,2830336.937572269
2025-12-31,Free Cash Flow,VIVA EVE - Expansion,2452743.1090301443
2025-12-31,CFO,VIVA EVE - Expansion,2622376.552363477
2025-12-31,CFI,VIVA EVE - Expansion,-152033.33333333302
2025-12-31,CFO+CFI,VIVA EVE - Expansion,2470343.219030144
2025-12-31,CFO Additions to Working Capital,VIVA EVE - Expansion,2817608.4694187427
2025-12-31,CFO Non-cash Charges,VIVA EVE - Expansion,63122.28724696417
